,content,category,label
126,"road blokade for 90+ days in the name of constitutional rights, incited delhi riots on trump,s india visit, and now inciting tablegi &amp;jehadi Muslims to attack doctots, sexual abuses to lady doctors, and spating them, eg indore, bareilly, moradabad, madhubani etc. What these",NON_D_VIOLENCE_DIRECTED,1
127,True . But there are many who love a woman for her strength and soul and character. Even men are looked as sexual objects now a days . Beauty is as beauty does. No point in having a beautiful face and body and a dark heart be it a man or a woman :) ..,NO_VIOLENCE,2
128,"In the case of this lock-down caused by Corona, there are increasing incidents of online sexual harassment of children, against which Kailash Satyarthi ji is continuously raising voice, and now the Minister of Women and Child Development Smriti Irani also supported him. pic.twitter.com/9iJRUOnCF6",NON_D_VIOLENCE_DIRECTED,1
129,The purpose of marriage is to bind a man to a woman that he wants to have sex with in a union that is recognised by society so that he will be made responsible for any possible children that's begotten due to the sexual intercourse.,NO_VIOLENCE,2
130,"The hunt (must watch) The teacher who wrongly accused for the sexual abuse of kindergarten girl, we are witnessing of his innocence and the society hunting him. It's stunning. Excellent in writing as well as making. https://goo.gl/search/The+Hunt The Hunt #watched_movies__ pic.twitter.com/hB8Y6EoJ4T",NON_D_VIOLENCE_DIRECTED,1
131,read somewhere its also to avoid the number of domestic violence and sexual harassment cases from going up,DV_OPINION_INFO_NEWS,3
132,The 25 women who accused @realDonaldTrump of sexual misconduct have @Twitter accounts. Why don’t you ask them?,NON_D_VIOLENCE_DIRECTED,1
133,"Everything is energy. Sex energy is one of the more powerful forces we possess as physical manifestations of source energy. How do I know, you ask? Think about it, sexual energy literally creates life. These days,… https://www.instagram.com/p/B--4-_UHyO9/?igshid=157kwxb0t6qtq",NO_VIOLENCE,2
134,Can’t DM you but I Noticed that’s a Chinese number so I searched and found him on wechat. You want me to report him on there for sexual harassment?,NON_D_VIOLENCE_DIRECTED,1
135,"The funniest part is, he is the only one himself who mentioned his sexual orientation during the whole show, nobody else did.",NO_VIOLENCE,2
136,"𝐌𝐀𝐓𝐓𝐄𝐑 𝐎𝐅 𝐆𝐑𝐄𝐀𝐓 𝐂𝐎𝐍𝐂𝐄𝐑𝐍: In past 12 months,243 million women & girls across world have been subjected to sexual or physical violence by an intimate partner. As #COVID19 pandemic continues, number is likely to rise. pic.twitter.com/pB9124Bs7b",DV_OPINION_INFO_NEWS,3
137,McDonald’s Faces Class Action Over ‘Pervasive Sexual Harassment’ http://en.havilahs.com/mcdonalds-faces-class-action-over-pervasive-sexual-harassment/ pic.twitter.com/C0hCsRKUaI,NON_D_VIOLENCE_DIRECTED,1
138,I personally would not vote for someone accused of sexual assault.,NON_D_VIOLENCE_DIRECTED,1
139,She mentioned his sexual orientation? Where? As far as I remember he came out himself on social media months ago and then mentioned it again today himself.,NO_VIOLENCE,2
140,"Staying at home during this lockdown has exacerbated the situation for women and children who are at risk of domestic violence, physical &amp; sexual abuse. Imagine being trapped with your perpetrator in the same house. Reach out to women and children in need of support. @UN_Women pic.twitter.com/Eph6OrsEsQ",DV_OPINION_ADVOCATE,0
141,A woman police constable of the Uttar Pradesh police has released a video clip alleging sexual harassment by her senior officers in the station. the officer is seen sobbing as she purportedly says out loud that she… https://www.instagram.com/p/B-68wf3j8b5/?igshid=141p2rr7uujef,NON_D_VIOLENCE_DIRECTED,1
142,Kesian gak dekat kau...ni kes dalam sexual harassment...buat report ah,NO_VIOLENCE,2
143,"(cont) yang tumbuh disekitar kita bahwa itu bukanlah pelecehan karna pria pasti menikmati. Lain cerita kalo yg melecehkan adalah gay. Pasti beda lagi ceritanya. Makanya kembali lagi, ini karna masih banyak yg tidak paham tentang konsep sexual harassment itu sendiri.",NON_D_VIOLENCE_DIRECTED,1
144,"Tapi hey, the message can be to say that THESE CASES AND THESE VICTIMS EXIST. Knp tdk kek bgitu pesannya? How many sexual harrashment or domestic abuse cases go unnoticed atau si victim takut mengadu? Mnurutku semua perdebatan ini hnya krena orng2 tangkap pesannya scara ambigu.",DV_OPINION_ADVOCATE,0
145,"and individuals to equal protection before the law of their civil rights, without discrimination on the basis of race, gender, sexual orientation, gender identity, national origin,",NO_VIOLENCE,2
146,Praying hard for his early recovery. May he will be safe and sound. Ameen. Missing children are at high risk of becoming a prey of sexual abuse. #RetweeetPlease #missingchildren,NON_D_VIOLENCE_DIRECTED,1
147,"It’s really hard being in a woman in a society like nigeria, where 7/10 girl experience sexual harassment before age 10. We men have a duty to protect women, don’t aid or encourage this heinous crime. Admonish friends that see nothing in not having consent before sex.",NON_D_VIOLENCE_DIRECTED,1
148,"I don't know who needs to hear this but you can come to realize your sexual orientation at ANY age. It doesn't matter if you've only dated or married the opposite gender. You're valid, you're very loved.",NO_VIOLENCE,2
149,Castration for convicted sexual offenders in India would be considered as a form of torture under Geneva declaration and universal declaration of human rights.Ironically all men sentenced to death!#delhirape #nirbayacase,NON_D_VIOLENCE_DIRECTED,1
150,Child to child sexual abuse gives us a wake up call that how we have to raise a child. This responsibility lies with the entire society and anyone who gives such exposure to a child should be penalized. @Adv_WajahatAli @mhgohar @noori_says #morality,NON_D_VIOLENCE_DIRECTED,1
151,"the best of her abilities: the genocide in Serbia, the war in Syria, the Ebola outbreak, Iran and North Korea's nuclear threat, the rise of Boko Haram and ISIS, the struggle against discrimination based on sexual orientation, the bigotry of some world leaders, environmental",NO_VIOLENCE,2
152,"The person who I am exists today because I had to dismantle all those years of repression. I still have a lot to unpack but I’m getting there. One thing is for sure, I am not queer because of sexual abuse. I am queer because I am.",NO_VIOLENCE,2
153,Child-on-child sexual abuse is a form of child sexual abuse (CSA) in which a child is sexually abused by one or more other children and in which no adult is directly involved in sexually abusing the child by @Adv_WajahatAli https://dailytimes.com.pk/592745/child-on-child-sexual-abuse/amp/?__twitter_impression=true,NON_D_VIOLENCE_DIRECTED,1
154,"Swayam helplines/textlines/what’s app lines for women facing domestic/sexual violence - 9830079448, 98302 04393, 98302 04322, 98307 37030, 98307 47030, Monday to Friday, 10 am - 6 pm daily, during lockdown. You can call, what's app or text for help!",DV_OPINION_INFO_NEWS,3
155,Man at Heart of Maple Leaf Gardens Sexual Abuse Scandal Dies http://dlvr.it/RTWZRj,NON_D_VIOLENCE_DIRECTED,1
156,Corona obsession : Muslims Elections obsession: Pakistan Treatment obsession: gau mooter Sexual obsession: Rape Religious Obsession: Ling Pooja,NON_D_VIOLENCE_DIRECTED,1
157,Sexual crimes are an unspeakable tragedy and among the most horrible forms of violence imaginable. #EndSexualPredators #ENDthisPIG,NON_D_VIOLENCE_DIRECTED,1
158,"Hey you, yes you, here are some hotlines to call, just putting it out here because of the recent rise in sexual assault &amp; child abuse cases during the circuit breaker period. pic.twitter.com/Z2Kd2mp1ei",NON_D_VIOLENCE_DIRECTED,1
159,"Hey loves! We are thinking of delivering additional sexual and mental health services for people living with HIV and key affected populations during the lockdown. If you had to choose one, which one will you avail of? Choose below. Please retweet and tag your friends!",NO_VIOLENCE,2
160,"Here’s the thing about sexual abuse and harassment, ignoring claims for personal or political reasons doesn’t make it go away. If you won’t seriously investigate, at least stop re-empowering most named alleged culprit. Continuing to empower them is how u create Weinstein + Cosby",NON_D_VIOLENCE_DIRECTED,1
161,"Every single Sanghi is if that Gene... Sexual Perverts. They won't leave any creature from sexual abuse, let alone Gow Mata. I don't know, what they might be doing to their own mothers. #PMका_देश_को_धोखा #RSS_की_पोलखोल",NON_D_VIOLENCE_DIRECTED,1
162,as i have also participated in discussion regarding POCSO Act-2012 & Sexual abuse in children. See this thread #StopChildSexualAbuse @_NSSIndia @NSSRDPATNA @ashishsachan27 @KirenRijiju @CENTRALUNIVERS7 @PMOIndia @narendramodi,NON_D_VIOLENCE_DIRECTED,1
163,"Sad no one speaks about Sexual abuse &amp; Assaults anymore. . So I’m leaving this booklet, A self-help guide for survivors of rape &amp; sexual assaults https://www.kch.nhs.uk/Doc/pl%20-%20819.2%20-%20a%20self-help%20guide%20for%20survivors%20of%20rape%20and%20sexual%20assault.pdf",NON_D_VIOLENCE_DIRECTED,1
164,@prageeth_suranga and @nadeepaws help navigate through the up’s and down’s of sexual relationships during the global pandemic. #Contraception #domesticviolence #Cybersex #thesexlockdown #COVID #LockDownSL,DV_OPINION_INFO_NEWS,3
165,"#WhyIDidntReport Bc I was 5 years old when I was sexually abused. Lived all this time thinking that it had been a dream,plus child rape and molestation is a huge taboo in the Somali community. May all that have affected by child sexual abuse find a way to get justice and healing pic.twitter.com/H5fZ7VMbWd",NON_D_VIOLENCE_DIRECTED,1
166,"Behind the uxorious joke, the reality is hidden that during the lockdown domestic violence and sexual assaults have been increased by more than two fold.#RealCoronaIsInHome @TheHinduCentre #COVID2019india #covid19 pic.twitter.com/S5vfS0dnGu",DV_OPINION_INFO_NEWS,3
167,"He indeed was a sexual predator and covered his unholy intentions slyly with big words like 'truth ' 'experiments, 'ideology ' etc,. While his talent in using non - violence as a political tool was innovative and great, he had his feet of clay which should be denounced",NON_D_VIOLENCE_DIRECTED,1
168,"@Ilhan Pity Berni has just dropped out. Biden has been accused by 8 women of sexual misconduct, and shows signs of cognitive decline TRUMP THE MURDERER MIGHT WIN AGAIN Evil flourishes when many good women remain silent 6/ – at Madras Club",DV_OPINION_INFO_NEWS,3
169,"So in the election, we have a choice between a guy who can’t form real sentences and is accused of sexual assault and a guy who can’t form real sentences and is accused of sexual assault. Yippie! Once again I will vote for Giant Meteor.",NON_D_VIOLENCE_DIRECTED,1
170,"Knowingly V hd mny invasions by ths Desert Barbarians who R1ly destroyers. Wht relegion destroyers wll preach inhuman killings, arson, unethical sexual desires no emotionsR any purpose2live. Live2kill&amp;rape.Bhaarath ws rich&amp;bcme destination4these bandicoots Gajni,Gori&amp;ChangisKhan",NO_VIOLENCE,2
171,Sure #Democrats - join #JoeBiden even though he’s accused of sexual assault. #IBelieveTaraReade #MeToo #MeTooUnlessItsBiden #TaraReadeBlackout,NON_D_VIOLENCE_DIRECTED,1
172,"@RBReich Berni has just dropped out. Biden has been accused by 8 women of sexual misconduct, and shows signs of extreme cognitive decline Evil flourishes when many good men remain silent Sir, how do you feel about women for both posts 5/ – at Madras Club",NON_D_VIOLENCE_DIRECTED,1
173,"@johnpavlovitz Berni has just dropped out. Biden has been accused by 8 women of sexual misconduct, and shows signs of extreme cognitive decline Evil flourishes when many good men also remain silent 5/ – at Madras Club",DV_OPINION_INFO_NEWS,3
174,"Don't bucket children in these times. Every child is vulnerable. Domestic voilence&amp;sexual abuse has increased, children are not playing or being fed, constantly feeling stress their parents are facing&amp;many may lose an academic year. Raise 1000 times more @MSF_ChalkLit @UNICEF",DV_OPINION_ADVOCATE,0
175,"@GwynethPaltrow @priyankachopra @Grimezsz Berni’s dropped out. Biden’s accused by 8 women of sexual misconduct, &amp; shows signs of cognitive decline Trump is now openly killing nay murdering Americans. With Fox News hosts openly touting hydroquoloroquin as a cure for COVID-19 6/ – at Madras Club",DV_OPINION_INFO_NEWS,3
176,"@CharlesFinch Berni has just dropped out. Biden has been accused by 8 women of sexual misconduct, and shows signs of extreme cognitive decline Trump is now openly killing nay murdering Americans. With Fox News hosts openly touting hydroquoloroquin as a cure for COVID-19 6/ – at Madras Club",DV_OPINION_INFO_NEWS,3
