LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ROU,PPP,TOT,NATUSD,A,1998,0.296571,
ROU,PPP,TOT,NATUSD,A,1999,0.438331,
ROU,PPP,TOT,NATUSD,A,2000,0.615954,
ROU,PPP,TOT,NATUSD,A,2001,0.813337,
ROU,PPP,TOT,NATUSD,A,2002,0.978358,
ROU,PPP,TOT,NATUSD,A,2003,1.177957,
ROU,PPP,TOT,NATUSD,A,2004,1.269901,
ROU,PPP,TOT,NATUSD,A,2005,1.401276,
ROU,PPP,TOT,NATUSD,A,2006,1.40112,
ROU,PPP,TOT,NATUSD,A,2007,1.489455,
ROU,PPP,TOT,NATUSD,A,2008,1.566236,
ROU,PPP,TOT,NATUSD,A,2009,1.565715,
ROU,PPP,TOT,NATUSD,A,2010,1.536616,
ROU,PPP,TOT,NATUSD,A,2011,1.550035,
ROU,PPP,TOT,NATUSD,A,2012,1.56359,
ROU,PPP,TOT,NATUSD,A,2013,1.60622,
ROU,PPP,TOT,NATUSD,A,2014,1.62837,
ROU,PPP,TOT,NATUSD,A,2015,1.662421,
ROU,PPP,TOT,NATUSD,A,2016,1.597081,
ROU,PPP,TOT,NATUSD,A,2017,1.604418,
ROU,PPP,TOT,NATUSD,A,2018,1.669096,
MKD,PPP,TOT,NATUSD,A,1997,18.7533,
MKD,PPP,TOT,NATUSD,A,1998,18.751927,
MKD,PPP,TOT,NATUSD,A,1999,19.039267,
MKD,PPP,TOT,NATUSD,A,2000,19.938955,
MKD,PPP,TOT,NATUSD,A,2001,20.492875,
MKD,PPP,TOT,NATUSD,A,2002,20.01517,
MKD,PPP,TOT,NATUSD,A,2003,20.122443,
MKD,PPP,TOT,NATUSD,A,2004,19.279212,
MKD,PPP,TOT,NATUSD,A,2005,19.293466,
MKD,PPP,TOT,NATUSD,A,2006,18.908251,
MKD,PPP,TOT,NATUSD,A,2007,19.533808,
MKD,PPP,TOT,NATUSD,A,2008,19.263815,
MKD,PPP,TOT,NATUSD,A,2009,18.346435,
MKD,PPP,TOT,NATUSD,A,2010,18.717778,
MKD,PPP,TOT,NATUSD,A,2011,19.289513,
MKD,PPP,TOT,NATUSD,A,2012,19.003463,
MKD,PPP,TOT,NATUSD,A,2013,19.105335,
MKD,PPP,TOT,NATUSD,A,2014,18.995867,
MKD,PPP,TOT,NATUSD,A,2015,19.435391,
MKD,PPP,TOT,NATUSD,A,2016,18.960533,
MKD,PPP,TOT,NATUSD,A,2017,19.042993,
MKD,PPP,TOT,NATUSD,A,2018,19.068183,
ZMB,PPP,TOT,NATUSD,A,2000,0.638,
ZMB,PPP,TOT,NATUSD,A,2001,0.782,
ZMB,PPP,TOT,NATUSD,A,2002,0.919,
ZMB,PPP,TOT,NATUSD,A,2003,1.06,
ZMB,PPP,TOT,NATUSD,A,2004,1.235,
ZMB,PPP,TOT,NATUSD,A,2005,1.396,
ZMB,PPP,TOT,NATUSD,A,2006,1.551,
ZMB,PPP,TOT,NATUSD,A,2007,1.707,
ZMB,PPP,TOT,NATUSD,A,2008,1.852,
ZMB,PPP,TOT,NATUSD,A,2009,1.941,
ZMB,PPP,TOT,NATUSD,A,2010,2.185,
ZMB,PPP,TOT,NATUSD,A,2011,2.378,
ZMB,PPP,TOT,NATUSD,A,2012,2.497,
ZMB,PPP,TOT,NATUSD,A,2013,2.698,
ZMB,PPP,TOT,NATUSD,A,2014,2.795,
ZMB,PPP,TOT,NATUSD,A,2015,2.949,
ZMB,PPP,TOT,NATUSD,A,2016,3.308,
ZMB,PPP,TOT,NATUSD,A,2017,3.525,
