,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
1353,169896,901129049,20200123,202001,2020,2020.063,IND,ALLAHABAD,IND,,,,,,,,COP,POLICE,,,,,,COP,,,1,36, Express intent to meet or negotiate,36,3,1,4.0,2,1,2,-6.89655172413794,4,"Ghosi, Uttar Pradesh, India",IN,IN36,70274,26.1083,83.5436,-2096276,4,"Ghosi, Uttar Pradesh, India",IN,IN36,70274,26.1083,83.5436,-2096276,4,"Ghosi, Uttar Pradesh, India",IN,IN36,70274.0,26.1083,83.5436,-2096276,20200123221500,https://www.ndtv.com/cities/allahabad-high-court-grants-2-day-parole-to-rape-accused-atul-rai-to-take-oath-as-mp-2168842,allahabad high court grants 2 day parole to rape accused atul rai to take oath as mp 2168842
1354,170989,901125689,20200123,202001,2020,2020.063,,,,,,,,,,,IND,CHENNAI,IND,,,,,,,,1,46, Engage in negotiation,46,4,1,7.0,2,1,2,0.9367681498829,0,,,,,,,,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Bombay, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200123220000,https://www.deccanchronicle.com/nation/current-affairs/240120/women-ready-for-combat-roles-in-army-tania-shergill.html,women ready for combat roles in army tania shergill
1355,176449,901138138,20200123,202001,2020,2020.063,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,-4.6116504854369005,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200123231500,https://www.deccanherald.com/city/life-in-bengaluru/in-a-first-women-launch-24-hour-anti-caa-protest-797601.html,in a first women launch 24 hour anti caa protest 797601
1356,177604,901135315,20200123,202001,2020,2020.063,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,112," Accuse, not specified below",112,11,3,-2.0,10,1,10,-7.204116638078902,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,20200123230000,https://indianexpress.com/article/india/caa-nrc-protests-police-break-up-womens-protest-in-varanasi-6-held-6232272/,caa nrc protests police break up womens protest in varanasi 6 held 6232272
1357,178001,901135712,20200123,202001,2020,2020.063,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,4,1,4,-9.374999999999961,4,"Kurla, Maharashtra, India",IN,IN16,17772,18.75,77.1333,-2102069,0,,,,,,,,4,"Kurla, Maharashtra, India",IN,IN16,17772.0,18.75,77.1333,-2102069,20200123230000,https://indianexpress.com/article/cities/mumbai/mumbai-43-year-old-arrested-for-stabbing-wife-to-death-6232251/,mumbai 43 year old arrested for stabbing wife to death 6232251
1358,19436,901167618,20200124,202001,2020,2020.0658,JUD,ATTORNEY,,,,,,JUD,,,USA,BOSTON,USA,,,,,,,,0,90," Investigate, not specified below",90,9,2,-2.0,1,1,1,-8.26502732240437,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200124011500,https://www.azcentral.com/story/news/nation/2020/01/23/insys-therapeutics-founder-john-kapoor-serve-66-months-prison-opioid-scheme/4552871002/,insys therapeutics founder john kapoor serve 66 months prison opioid scheme
1359,23410,901173029,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,2,1,2,-8.17307692307692,4,"Pollachi, Tamil Nadu, India",IN,IN25,17875,10.6667,77.0167,-2108149,0,,,,,,,,4,"Pollachi, Tamil Nadu, India",IN,IN25,17875.0,10.6667,77.0167,-2108149,20200124014500,https://timesofindia.indiatimes.com/city/coimbatore/probe-into-assault-on-brother-of-pollachi-rape-survivor-closed/articleshow/73563970.cms,probe into assault on brother of pollachi rape survivor closed
1360,31505,901183584,20200124,202001,2020,2020.0658,,,,,,,,,,,MOS,MUSLIM,,,,MOS,,,,,1,42, Make a visit,42,4,1,1.9,5,1,5,-3.78947368421053,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200124024500,https://www.telegraphindia.com/states/west-bengal/anti-caa-protests-bewildered-by-women-power/cid/1739207,anti caa protests bewildered by women power
1361,36996,901185990,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,10," Make statement, not specified below",10,1,1,0.0,5,1,5,-3.77358490566037,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200124030000,https://www.globalcitizen.org/en/content/women-india-citizenship-act/,women india citizenship act
1362,37578,901186572,20200124,202001,2020,2020.0658,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,110," Disapprove, not specified below",110,11,3,-2.0,5,1,5,0.0,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200124030000,https://www.indiatoday.in/india/story/24-in-2020-19-in-2015-more-women-contesting-delhi-assembly-election-year-1639642-2020-01-24,24 in 2020 19 in 2015 more women contesting delhi assembly election year 1639642 2020 01 24
1363,40164,901196206,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,12, Make pessimistic comment,12,1,1,-0.4,10,1,10,-3.14285714285714,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,20200124041500,https://timesofindia.indiatimes.com/city/noida/womens-helpline-in-noida-to-be-revived/articleshow/73564117.cms,womens helpline in noida to be revived
1364,46954,901202916,20200124,202001,2020,2020.0658,PAK,FAISALABAD,PAK,,,,,,,,HIN,HINDU,,,,HIN,,,,,1,181," Abduct, hijack, or take hostage ",181,18,4,-9.0,10,1,10,-5.02512562814071,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200124050000,https://english.newstracklive.com/news/pakistan-human-rights-organization-has-raised-forced-conversion-of-minority-girls-and-women-in-pakistan-mc24-nu-1064871-1.html,pakistan human rights organization has raised forced conversion of minority girls and women in pakistan mc24 nu 1064871 1
1365,47534,901205802,20200124,202001,2020,2020.0658,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,51, Praise or endorse,51,5,1,3.4,10,1,10,5.84498094027954,4,"Kalyan, Maharashtra, India",IN,IN16,17783,19.25,73.15,-2099261,0,,,,,,,,4,"Kalyan, Maharashtra, India",IN,IN16,17783.0,19.25,73.15,-2099261,20200124053000,https://www.hindustantimes.com/bollywood/amitabh-bachchan-jaya-are-parents-of-bride-katrina-kaif-in-new-shoot-share-pics-with-nagarjuna-shivraj-kumar-prabhu/story-BScZBpiNZ5EiGTJ2PwTZQK.html,amitabh bachchan jaya are parents of bride katrina kaif in new shoot share pics with nagarjuna shivraj kumar prabhu
1366,48826,901207528,20200124,202001,2020,2020.0658,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,1821, Sexually assault,182,18,4,-9.0,20,1,10,-6.912442396313361,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200124054500,https://www.timesnownews.com/mirror-now/crime/article/hyderabad-top-cop-accuses-16-year-old-girl-of-fabricating-rape-story/544297,hyderabad top cop accuses 16 year old girl of fabricating rape story
1367,48836,901207538,20200124,202001,2020,2020.0658,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,80," Yield, not specified below ",80,8,2,5.0,4,1,4,-15.128205128205199,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200124054500,https://www.timesnownews.com/mirror-now/crime/article/delhi-man-flees-to-up-after-stabbing-teen-to-death-for-hurling-abuses-arrested/544280,delhi man flees to up after stabbing teen to death for hurling abuses arrested
1368,54594,901213530,20200124,202001,2020,2020.0658,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-8.21596244131451,0,,,,,,,,4,"Ludhiana, Punjab, India",IN,IN23,17830,30.9,75.85,-2102840,4,"Ludhiana, Punjab, India",IN,IN23,17830.0,30.9,75.85,-2102840,20200124063000,https://indianexpress.com/article/india/issewal-gangrape-case-asi-held-taking-bribe-from-man-booked-for-threatening-victims-mother-6232894/,issewal gangrape case asi held taking bribe from man booked for threatening victims mother 6232894
1369,57649,901222675,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,16, Make empathetic comment,16,1,1,-2.0,10,1,10,-5.479452054794519,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200124073000,https://www.siasat.com/ts-16-year-old-girls-rape-story-turns-out-be-false-claim-1802743/,ts 16 year old girls rape story turns out be false claim 1802743
1370,69139,901235192,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,114, Complain officially ,114,11,3,-2.0,6,1,6,-6.6176470588235485,4,"Bhiwandi, Maharashtra, India",IN,IN16,17783,19.3,73.0667,-2091610,0,,,,,,,,4,"Bhiwandi, Maharashtra, India",IN,IN16,17783.0,19.3,73.0667,-2091610,20200124090000,https://www.business-standard.com/article/pti-stories/rape-accused-acquitted-after-minor-victim-remains-untraceable-120012400625_1.html,rape accused acquitted after minor victim remains untraceable 120012400625 1
1371,70100,901239218,20200124,202001,2020,2020.0658,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,46, Engage in negotiation,46,4,1,7.0,5,1,5,0.8086253369272199,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200124093000,https://newsinfo.inquirer.net/1219199/as-grooms-father-brides-mother-thought-to-have-eloped-couple-pushes-through-with-wedding,as grooms father brides mother thought to have eloped couple pushes through with wedding
1372,70472,901239590,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,120," Reject, not specified below",120,12,3,-4.0,4,1,4,-7.20461095100865,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200124093000,https://www.siasat.com/caa-nrc-hyd-police-held-student-who-comes-support-women-1802739/,caa nrc hyd police held student who comes support women 1802739
1373,72607,901242779,20200124,202001,2020,2020.0658,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,6,1,6,-3.2258064516129,4,"Khar, Maharashtra, India",IN,IN16,70184,19.0667,72.8333,-2100573,0,,,,,,,,4,"Khar, Maharashtra, India",IN,IN16,70184.0,19.0667,72.8333,-2100573,20200124094500,https://www.mid-day.com/articles/mumbai-crime-man-who-took-off-in-auto-after-molesting-teen-nabbed-by-cops/22479193,mumbai crime man who took off in auto after molesting teen nabbed by cops
1374,75187,901244768,20200124,202001,2020,2020.0658,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,1,172," Impose administrative sanctions, not specified below",172,17,4,-5.0,2,1,2,-4.08163265306122,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76.0,-2099860,0,,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,17688.0,13.5,76.0,-2099860,20200124100000,https://www.business-standard.com/podcast/current-affairs/caa-stir-shaheen-bagh-women-to-college-students-why-are-they-on-streets-120012400729_1.html,caa stir shaheen bagh women to college students why are they on streets 120012400729 1
1375,78411,901252039,20200124,202001,2020,2020.0658,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,114, Complain officially ,114,11,3,-2.0,2,1,2,-2.45398773006135,4,"Bhiwandi, Maharashtra, India",IN,IN16,17783,19.3,73.0667,-2091610,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200124104500,https://www.ndtv.com/cities/rape-accused-acquitted-after-12-year-old-survivor-remains-untraceable-report-2169132,rape accused acquitted after 12 year old survivor remains untraceable report 2169132
1376,79906,901247720,20200124,202001,2020,2020.0658,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,42, Make a visit,42,4,1,1.9,5,1,5,-7.61245674740485,0,,,,,,,,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934.0,26.2167,81.2333,-2108528,20200124101500,https://www.thehindu.com/news/national/other-states/fir-filed-against-130-women-for-anti-caa-protest-in-lucknow/article30642769.ece,fir filed against 130 women for anti caa protest in lucknow
1377,82400,901256999,20200124,202001,2020,2020.0658,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,42, Make a visit,42,4,1,1.9,5,1,5,-4.42678774120318,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200124111500,https://www.thenewsminute.com/article/out-fear-being-scolded-parents-hyd-teen-allegedly-makes-rape-allegation-116732,out fear being scolded parents hyd teen allegedly makes rape allegation 116732
1378,85102,901261701,20200124,202001,2020,2020.0658,MDV,MALE,MDV,,,,,,,,,,,,,,,,,,0,180," Use unconventional violence, not specified below",180,18,4,-9.0,10,1,10,-2.6373626373626298,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,0,,,,,,,,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200124113000,https://www.idiva.com/news-opinion/opinion/men-should-respect-all-women/18006214,men should respect all women
1379,86316,901265727,20200124,202001,2020,2020.0658,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,42, Make a visit,42,4,1,1.9,10,1,10,-1.6628873771730899,4,"Telangana, Andhra Pradesh, India",IN,IN02,17568,18.0,79.5,-2112824,0,,,,,,,,4,"Telangana, Andhra Pradesh, India",IN,IN02,17568.0,18.0,79.5,-2112824,20200124120000,https://www.epw.in/engage/article/women-and-girls-access-and-experience-education,women and girls access and experience education
1380,91638,901268875,20200124,202001,2020,2020.0658,CRM,GANG,,,,,,CRM,,,,,,,,,,,,,1,1821, Sexually assault,182,18,4,-9.0,10,1,10,-6.36363636363636,4,"Srikakulam, Andhra Pradesh, India",IN,IN02,17565,18.3,83.9,-2111959,0,,,,,,,,4,"Srikakulam, Andhra Pradesh, India",IN,IN02,17565.0,18.3,83.9,-2111959,20200124121500,https://www.andhrawishesh.com/442-telugu-hot-buzz-gossip/65186-minor-girl-gang-raped-by-four-in-ameenpur.html,65186 minor girl gang raped by four in ameenpur
1381,92086,901269323,20200124,202001,2020,2020.0658,IND,GUJARAT,IND,,,,,,,,,,,,,,,,,,1,12, Make pessimistic comment,12,1,1,-0.4,10,1,10,1.49700598802396,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200124121500,https://www.thestar.com.my/news/world/2020/01/24/as-grooms-father-brides-mother-thought-to-have-eloped-couple-pushes-through-with-wedding,as grooms father brides mother thought to have eloped couple pushes through with wedding
1382,93070,901274039,20200124,202001,2020,2020.0658,,,,,,,,,,,MED,NEWS AGENCY,,,,,,MED,,,1,46, Engage in negotiation,46,4,1,7.0,2,1,2,-2.36686390532544,0,,,,,,,,4,"Sanju, Rajasthan, India",IN,IN24,17854,27.0,74.1667,-2110221,4,"Sanju, Rajasthan, India",IN,IN24,17854.0,27.0,74.1667,-2110221,20200124124500,https://www.ndtv.com/entertainment/how-a-younger-dia-mirza-dealt-with-a-stalker-once-2169101,how a younger dia mirza dealt with a stalker once 2169101
1383,93252,901274221,20200124,202001,2020,2020.0658,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,1,71, Provide economic aid,71,7,2,7.4,10,1,10,-1.484375,4,"Mahila, Rajasthan, India",IN,IN24,70238,28.9842,74.3117,11432555,0,,,,,,,,4,"Mahila, Rajasthan, India",IN,IN24,70238.0,28.9842,74.3117,11432555,20200124124500,http://articles.economictimes.indiatimes.com/magazines/panache/what-women-bosses-want-this-budget-focus-on-women-wellness-funds-to-spread-menstrual-hygiene-awareness/articleshow/73581492.cms,what women bosses want this budget focus on women wellness funds to spread menstrual hygiene awareness
1384,93505,901274474,20200124,202001,2020,2020.0658,EDU,STUDENT,,,,,,EDU,,,CRM,GANG,,,,,,CRM,,,0,1821, Sexually assault,182,18,4,-9.0,2,1,2,-2.87539936102236,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917,26.3521,79.2158,10454667,4,"Tihar, Uttar Pradesh, India",IN,IN36,17917.0,26.3521,79.2158,10454667,20200124124500,https://indianexpress.com/article/cities/delhi/lawyer-of-december-2012-rape-case-convicts-making-fun-of-system-manish-sisodia-6233531/,lawyer of december 2012 rape case convicts making fun of system manish sisodia 6233531
1385,102026,901288442,20200124,202001,2020,2020.0658,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,5,1,5,1.39616055846423,4,"Khandwa, Madhya Pradesh, India",IN,IN35,17725,21.8333,76.3333,-2100530,0,,,,,,,,4,"Khandwa, Madhya Pradesh, India",IN,IN35,17725.0,21.8333,76.3333,-2100530,20200124140000,https://www.mensxp.com/social-hits/news/72284-two-brides-leading-their-baraat-to-grooms-place-proves-ladkiyaan-ladko-se-kum-thodi-hain.html,72284 two brides leading their baraat to grooms place proves ladkiyaan ladko se kum thodi hain
1386,103763,901295429,20200124,202001,2020,2020.0658,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,42, Make a visit,42,4,1,1.9,10,1,10,-6.88073394495412,0,,,,,,,,4,"Matunga, Maharashtra, India",IN,IN16,70184,19.0333,72.85,-2104253,4,"Matunga, Maharashtra, India",IN,IN16,70184.0,19.0333,72.85,-2104253,20200124143000,https://www.mid-day.com/articles/mumbai-horror-six-year-old-girls-head-bashed-in-for-resisting-rape-at-matunga/22479189,mumbai horror six year old girls head bashed in for resisting rape at matunga
1387,104117,901295783,20200124,202001,2020,2020.0658,COP,POLICEMAN,,,,,,COP,,,,,,,,,,,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,5,1,5,-7.927677329624469,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955,24.0,88.0,-2114741,0,,,,,,,,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955.0,24.0,88.0,-2114741,20200124143000,https://www.livelaw.in/top-stories/sc-issues-notice-on-plea-for-mandatory-judicial-probe-in-custodial-death-rape-read-petition--151975,sc issues notice on plea for mandatory judicial probe in custodial death rape read petition
1388,104851,901296517,20200124,202001,2020,2020.0658,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,0,20," Appeal, not specified below",20,2,1,3.0,4,1,4,-8.15217391304347,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955,24.0,88.0,-2114741,0,,,,,,,,5,"State Of West Bengal, West Bengal, India",IN,IN28,17955.0,24.0,88.0,-2114741,20200124143000,https://www.business-standard.com/article/pti-stories/sc-agrees-to-hear-plea-for-mandatory-judicial-probe-in-cases-of-custodial-death-rape-120012401249_1.html,sc agrees to hear plea for mandatory judicial probe in cases of custodial death rape 120012401249 1
1389,107725,901298541,20200124,202001,2020,2020.0658,,,,,,,,,,,IND,DELHI,IND,,,,,,,,0,141, Demonstrate or rally,141,14,3,-6.5,3,1,3,-4.81400437636761,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Bengaluru, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200124144500,https://www.thenewsminute.com/article/spirit-shaheen-bagh-all-women-protest-against-caa-bengaluru-s-mosque-road-116738,spirit shaheen bagh all women protest against caa bengaluru s mosque road 116738
1390,107899,901298715,20200124,202001,2020,2020.0658,AGR,FISHER,,,,,,AGR,,,IND,CHENNAI,IND,,,,,,,,0,10," Make statement, not specified below",10,1,1,0.0,1,1,1,-3.1802120141342796,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251.0,13.0833,80.2833,-2103041,20200124144500,https://www.thenewsminute.com/article/fisherwomen-tamil-nadu-town-use-food-fight-adani-s-port-expansion-116760,fisherwomen tamil nadu town use food fight adani s port expansion 116760
1391,110455,901302228,20200124,202001,2020,2020.0658,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,1721, Impose restrictions on freedoms of speech and expression ,172,17,4,-5.0,5,1,5,-3.125,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200124150000,http://www.womensmediacenter.com/fbomb/women-are-leading-protests-against-discriminatory-legislation-in-india,women are leading protests against discriminatory legislation in india
1392,116023,901310830,20200124,202001,2020,2020.0658,LEG,PARLIAMENTARIAN,,,,,,LEG,,,,,,,,,,,,,0,172," Impose administrative sanctions, not specified below",172,17,4,-5.0,10,1,10,-4.61165048543689,4,"Powai, Assam, India",IN,IN03,70083,27.35,95.65,-2108234,0,,,,,,,,4,"Powai, Assam, India",IN,IN03,70083.0,27.35,95.65,-2108234,20200124154500,https://www.indiatimes.com/news/india/rape-accused-bsp-mp-atul-rai-gets-parole-to-take-oath-as-mp-504946.html,rape accused bsp mp atul rai gets parole to take oath as mp 504946
1393,116217,901311024,20200124,202001,2020,2020.0658,PTY,POLITICIAN,,,,,,,,,,,,,,,,,,,1,12, Make pessimistic comment,12,1,1,-0.4,10,1,10,-4.3356643356643305,4,"Powai, Assam, India",IN,IN03,70083,27.35,95.65,-2108234,0,,,,,,,,4,"Powai, Assam, India",IN,IN03,70083.0,27.35,95.65,-2108234,20200124154500,https://www.indiatimes.com/news/india/racist-and-sexist-attacks-to-rape-and-death-threats-what-women-politicians-in-india-face-on-twitter-504945.html,racist and sexist attacks to rape and death threats what women politicians in india face on twitter 504945
